cdCartaConsulta,nmProjeto,nmSetor,Regiao,nmAbrangenciaNacional,sgFonte,VlDolar,CpVlDolar,dtRecebimento,dtValidadeRecomendacao,dtAprovDiretoria,dtAssinatura,dtUltimoDesembolsoOriginal,dtUltimoDesembolsoVigente,ano_recebimento,ano_assinatura,fase_tipo,dias_ate_assinatura,dias_ate_ultimo_desembolso,dias_entre_assinatura_e_desembolso,projeto_assinado,projeto_desembolsado,projeto_multi_fonte
58589,Programa Global de Apoio Creditício as Pequenas e Médias Empresas,Encargos Especiais,Sudeste,Federal,BID,1200000000.0,0.0,1940-01-01 00:00:00,,1999-03-08,1999-07-28,2001-01-25 00:00:00,2001-07-28 00:00:00,1940,1999.0,Ativo/Executado,21758.0,22489.0,731.0,True,True,False
58700,Proj. de Financiam. à Indústria no Âmbito do Progr.Multissetorial,Encargos Especiais,Sudeste,Federal,NIB,100000000.0,100000000.0,2000-01-19 00:00:00,,,2002-07-17,,,2000,2002.0,Arquivado,910.0,,,True,False,False
58765,"Programa BNDES de Apoio às Micro, Pequenas e Médias Empresas",Encargos Especiais,Sudeste,Federal,BID,900000000.0,900000000.0,2000-11-21 00:00:00,,2001-11-28,2002-05-09,2006-05-09 00:00:00,2006-05-09 00:00:00,2000,2002.0,Ativo/Executado,534.0,1995.0,1461.0,True,True,False
58891,"Programas BNDES de Apoio às Micros, Pequenas e Médias Empresas",Encargos Especiais,Sudeste,Federal,BID,600000000.0,600000000.0,2000-11-21 00:00:00,,,,,,2000,,Arquivado,,,,False,False,False
58993,Programa Multissetorial NIB II,Encargos Especiais,Sudeste,Federal,NIB,60000000.0,60000000.0,2003-06-30 00:00:00,,,2005-11-09,2007-11-09 00:00:00,2007-11-09 00:00:00,2003,2005.0,Ativo/Executado,863.0,1593.0,730.0,True,True,False
58994,"Programa BNDES de Apoio às Micro, Pequenas e Médias Empresas",Encargos Especiais,Sudeste,Federal,BID,1000000000.0,1000000000.0,2003-06-30 00:00:00,,2004-12-15,2005-09-23,2009-09-23 00:00:00,2009-09-23 00:00:00,2003,2005.0,Ativo/Executado,816.0,2277.0,1461.0,True,True,False
59002,Programa Linha de Crédito - Ala III,Encargos Especiais,Sudeste,Federal,BEI,50000000.0,50000000.0,2003-07-15 00:00:00,2008-08-14 00:00:00,,,,,2003,,Arquivado,,,,False,False,False
59127,Projeto Gasene,Energia,Sudeste,Federal,EXIMCHINA,1170000000.0,130000000.0,2004-08-30 00:00:00,,,,,,2004,,Arquivado,,,,False,False,False
59177,Promoção de Empresas Exportadoras e de Infra-Estrutura no Brasil,Encargos Especiais,Sudeste,Estadual,JBIC,300000000.0,0.0,2005-04-26 00:00:00,,2005-05-13,2005-05-27,,,2005,2005.0,Arquivado,31.0,,,True,False,False
59257,Programa KfW  para Pequenas Centrais Hidrelétricas,Encargos Especiais,Sudeste,Federal,KfW,68359200.0,32865000.0,2006-07-13 00:00:00,,2010-11-10,2010-12-10,2011-11-30 00:00:00,2011-11-30 00:00:00,2006,2010.0,Ativo/Executado,1611.0,1966.0,355.0,True,True,False
59462,"Programa BNDES de Apoio às Micro, Pequenas e Médias Empresas",Encargos Especiais,Sudeste,Federal,BID,1000000000.0,2000000000.0,2003-06-30 00:00:00,,2007-04-17,2007-10-19,2011-10-19 00:00:00,2011-10-19 00:00:00,2003,2007.0,Ativo/Executado,1572.0,3033.0,1461.0,True,True,False
59518,Programa CAF Integração e Social,Desenvolvimento Urbano e Mobilidade,Sudeste,Federal,CAF,500000000.0,88500000.0,2007-11-23 00:00:00,2012-04-07 00:00:00,,,,,2007,,Arquivado,,,,False,False,False
59519,Programa Multissetorial NIB - III,Encargos Especiais,Sudeste,Federal,NIB,60000000.0,60000000.0,2007-11-23 00:00:00,,2009-12-19,2010-10-13,2012-10-13 00:00:00,2012-10-13 00:00:00,2007,2010.0,Ativo/Executado,1055.0,1786.0,731.0,True,True,False
59542,BEI/Mitigação de Alterações Climáticas,Meio Ambiente,Sudeste,Federal,BEI,329164000.0,329164000.0,2008-02-29 00:00:00,2012-12-30 00:00:00,2011-10-05,2011-10-05,2014-08-05 00:00:00,2014-08-05 00:00:00,2008,2011.0,Ativo/Executado,1314.0,2349.0,1035.0,True,True,False
59543,JBIC/Infra-Estrutura,Encargos Especiais,Sudeste,Federal,JBIC,250000000.0,0.0,2008-02-29 00:00:00,,2009-01-01,2009-01-01,2013-01-01 00:00:00,2013-01-01 00:00:00,2008,2009.0,Ativo/Executado,307.0,1768.0,1461.0,True,True,False
59566,Programa KfW para Usinas Eólio-Elétricas,Encargos Especiais,Sudeste,Federal,KfW,135580000.0,67790000.0,2008-05-12 00:00:00,,,2009-03-26,2010-12-31 00:00:00,2010-12-31 00:00:00,2008,2009.0,Ativo/Executado,318.0,963.0,645.0,True,True,False
59611,"Programa BNDES de Crédito Multisetorial de Apoio às Micro, Pequenas e Médias Empresas - Terceira Etapa do Convênio de Linha de Crédito Condicional (CCLIP)",Encargos Especiais,Sudeste,Federal,BID,1000000000.0,0.0,2003-06-30 00:00:00,,2008-10-01,2009-03-19,2013-03-19 00:00:00,2013-03-19 00:00:00,2003,2009.0,Ativo/Executado,2089.0,3550.0,1461.0,True,True,False
59645,"Segundo Convênio de Linha de Crédito Condicional - Programa BNDES de Crédito Multissetorial de Apoio às Micros, Pequenas e Médias Empresas",Comércio e Serviços (Turismo),Sudeste,Federal,BID,1000000000.0,1000000000.0,2008-12-03 00:00:00,2011-03-04 00:00:00,2009-11-18,2010-12-13,2014-12-13 00:00:00,2014-12-13 00:00:00,2008,2010.0,Ativo/Executado,740.0,2201.0,1461.0,True,True,False
59695,"Programa BNDES/AFD Infraestrutura, Meio Ambiente e Saúde",Encargos Especiais,Sudeste,Federal,AFD,150000005.821558,45832960.0,2009-06-22 00:00:00,,,,,,2009,,Arquivado,,,,False,False,False
59794,LINHA GREEN JBIC / BNDES,Encargos Especiais,Sudeste,Federal,JBIC,300000000.0,0.0,2010-11-29 00:00:00,,2011-03-20,2011-03-26,2013-03-26 00:00:00,2013-03-26 00:00:00,2010,2011.0,Ativo/Executado,117.0,848.0,731.0,True,True,False
59795,Programa KFW/ BNDES Copa Solar,Energia,Sudeste,Federal,KfW,119079090.0,29769772.5,2010-11-29 00:00:00,2013-07-06 00:00:00,,,,,2010,,Arquivado,,,,False,False,False
60290,1º Programa do Convênio de Linha de Crédito Condicional BID-BNDES de Financiamento a Investimentos Produtivos e Sustentáveis,Crédito,Sudeste,Federal,BID,750000000.0,150000000.0,2016-08-03 00:00:00,2018-11-03 00:00:00,2016-12-12,2017-11-10,2021-11-10 00:00:00,2021-11-10 00:00:00,2016,2017.0,Ativo/Executado,464.0,1925.0,1461.0,True,True,False
60547,2º Programa do Convênio de Linha de Crédito Condicional BID-BNDES de Financiamento a Investimentos Produtivos e Sustentáveis,Crédito,Sudeste,Federal,BID,750000000.0,150000000.0,2018-07-17 00:00:00,2020-08-21 00:00:00,2018-12-14,2020-12-11,2024-12-11 00:00:00,2024-12-11 00:00:00,2018,2020.0,Ativo/Executado,878.0,2339.0,1461.0,True,True,False
60577,Linha de Crédito BIRD-BNDES - Instrumentos Financeiros para o Desenvolvimento do Setor de Infraestrutura,Crédito,Sudeste,Federal,BIRD,100000000.0,0.0,2018-10-30 00:00:00,2020-12-13 00:00:00,,,,,2018,,Arquivado,,,,False,False,False
60587,Programa BNDES Clima de Financiamento Sustentável para Mitigação e Adaptação à Mudança Global do Clima no Brasil - BNDES CLIMA (BNDES Climate Project for Sustainable Financing to Support Global Climate Change Mitigation and Adaptation in Brazil),Crédito,Sudeste,Federal,NDB,500000000.0,0.0,2020-08-13 00:00:00,2021-06-24 00:00:00,2021-06-29,2023-12-06,2027-12-05 00:00:00,2027-12-05 00:00:00,2020,2023.0,Ativo/Executado,1210.0,2670.0,1460.0,True,True,False
60615,Semeando Resiliência Climática em Comunidades Rurais no Nordeste,Agricultura,Sudeste,Federal,FIDA,30000000.0,73000000.0,2019-08-26 00:00:00,2021-10-14 00:00:00,,,,,2019,,Aguardando ação,,,,False,False,True
60615,Semeando Resiliência Climática em Comunidades Rurais no Nordeste,Agricultura,Sudeste,Federal,FIDA/GCF,65000000.0,73000000.0,2019-08-26 00:00:00,2021-10-14 00:00:00,,,,,2019,,Aguardando ação,,,,False,False,True
60615,Semeando Resiliência Climática em Comunidades Rurais no Nordeste,Agricultura,Sudeste,Federal,FIDA/GCF (Doação),34500000.0,73000000.0,2019-08-26 00:00:00,2021-10-14 00:00:00,,,,,2019,,Aguardando ação,,,,False,False,True
60687,3º Programa do Convênio de Linha de Crédito Condicional BID-BNDES de Financiamento a Investimentos Produtivos e Sustentáveis,Crédito,Sudeste,Federal,BID,20000000.0,10000000.0,2019-12-30 00:00:00,2022-07-16 00:00:00,2021-01-13,2020-12-11,,,2019,2020.0,Arquivado,347.0,,,True,False,False
60696,Programa Federativo para Segurança Pública Inteligente,Crédito,Sudeste,Federal,BID,150000000.0,30000000.0,2020-06-26 00:00:00,2022-07-16 00:00:00,2021-10-27,,,,2020,,Aguardando ação,,,,False,False,False
60721,Programa Global de Crédito Emergencial BID-BNDES de Financiamento às MPMEs para a Defesa do Setor Produtivo e o Emprego,Crédito,Sudeste,Federal,BID,750000000.0,150000000.0,2020-06-04 00:00:00,2022-07-01 00:00:00,2020-09-23,2023-06-05,2025-06-05 00:00:00,2025-06-05 00:00:00,2020,2023.0,Ativo/Executado,1096.0,1827.0,731.0,True,True,False
60724,2° Programa BNDES-NDB para Infraestrutura Sustentável e Apoio aos Entes Subnacionais,Crédito,Sudeste,Federal,NDB,1200000000.0,300000000.0,2020-06-26 00:00:00,,2020-12-15,2023-12-06,2027-12-05 00:00:00,2027-12-05 00:00:00,2020,2023.0,Ativo/Executado,1258.0,2718.0,1460.0,True,True,False
60728,"Programa BID-BNDES de Financiamento à Recuperação Sustentável e Produtiva das Micro, Pequenas e Medias Empresas",Crédito,Sudeste,Federal,BID,240000000.0,50000000.0,2021-08-10 00:00:00,2022-12-30 00:00:00,,,,,2021,,Aguardando ação,,,,False,False,True
60728,"Programa BID-BNDES de Financiamento à Recuperação Sustentável e Produtiva das Micro, Pequenas e Medias Empresas",Crédito,Sudeste,Federal,BID/Clean Technology Fund,10000000.0,0.1,2021-08-10 00:00:00,2022-12-30 00:00:00,,,,,2021,,Aguardando ação,,,,False,False,True
60740,Programa Emergencial de Acesso a Crédito -  FGI,Crédito,Sudeste,Federal,BID,200000000.0,0.0,2020-09-08 00:00:00,2022-09-01 00:00:00,2020-10-09,2021-11-01,2022-11-01 00:00:00,2022-11-01 00:00:00,2020,2021.0,Ativo/Executado,419.0,784.0,365.0,True,True,True
60740,Programa Emergencial de Acesso a Crédito -  FGI,Crédito,Sudeste,Federal,NDB,1000000000.0,0.0,2020-09-08 00:00:00,,2020-12-07,2023-10-12,2024-04-12 00:00:00,2024-04-12 00:00:00,2020,2023.0,Ativo/Executado,1129.0,1312.0,183.0,True,True,True
60808,PROJETO DE APOIO EMERGENCIAL EM RESPOSTA À CRISE DA COVID-19,Crédito,Sudeste,Federal,JICA,273870000.0,54774000.0,2021-07-30 00:00:00,2024-10-01 00:00:00,,,,,2021,,Aguardando ação,,,,False,False,False
61003,Programa AIIB - BNDES para Infraestrutura Verde e Sustentável,Desenvolvimento Social,Sudeste,Federal,AIIB,200000000.0,200000000.0,2023-08-01 00:00:00,2025-09-28 00:00:00,,,,,2023,,Em tramitação,,,,False,False,False
61010,PRODIGITAL PROGRAMA FEDERATIVO PARA GOVERNO E INFRAESTRUTURA DIGITAL,Desenvolvimento Social,Sudeste,Federal,BID,150000000.0,30000000.0,2023-08-01 00:00:00,2025-09-28 00:00:00,,,,,2023,,Em tramitação,,,,False,False,False
61021,PRO-AMAZÔNIA - Programa BID-BNDES de Acesso ao Crédito para MPMEs e Pequenos Empreendedores_x000D_,Desenvolvimento Social,Sudeste,Federal,BID,750000000.0,150000000.0,2023-08-01 00:00:00,2025-09-28 00:00:00,2024-12-13,,,,2023,,Em tramitação,,,,False,False,False
61069,Programa AIIB - BNDES para Infraestrutura Verde e Sustentável,Crédito,Sudeste,Federal,AIIB,250000000.0,250000000.0,2023-11-06 00:00:00,2025-12-19 00:00:00,,,,,2023,,Em tramitação,,,,False,False,False
61167,Programa BEI - BNDES de Expansão do Acesso a Saneamento Ambiental e Recursos Hídricos,Saneamento Básico,Sudeste,Estadual,BEI,353821500.0,353821500.0,2024-05-27 00:00:00,2026-07-02 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61177,Projeto Resiliência Climática no Nordeste  Sertão Vivo+,Meio Ambiente,Sudeste,Federal,FIDA,35000000.0,0.0,2024-05-07 00:00:00,2026-07-02 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61181,Programa BNDES-BIRD de Apoio à Descarbonização das Cadeias Energéticas e Industriais,Energia,Sudeste,Federal,BIRD,1000000000.0,0.0,2024-05-09 00:00:00,2026-07-02 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61206,Programa BNDES-NDB para apoio à prevenção e mitigação de danos causados por Mudança Climática,Crédito,Sudeste,Federal,NDB,500000000.0,0.0,2024-07-30 00:00:00,2026-10-08 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
59587,Programa de Apoio à Reativação Econômica e Modernização Tecnológica de Empresas da Região Sul,Encargos Especiais,Sul,Estadual,BID,90000000.0,5000000.0,2008-06-26 00:00:00,,,,,,2008,,Arquivado,,,,False,False,False
60299,"Programa de Apoio Suplementar à Projetos do Setor Produtivo (Micro, Pequena e Média Empresas), e aos Municípios, com ênfase em ações Sustentáveis.",Crédito,Sul,Estadual,BEI,53679950.0,0.0,2017-03-17 00:00:00,2019-05-26 00:00:00,2018-11-20,2018-11-26,,,2017,2018.0,Arquivado,619.0,,,True,False,False
60309,Programa de Apoio a Investimentos em Produção e Consumo Sustentáveis BRDE/PCS.,Crédito,Sul,Estadual,AFD,59047945.0,0.0,2017-03-17 00:00:00,2019-05-26 00:00:00,2017-09-07,2017-09-14,,,2017,2017.0,Arquivado,181.0,,,True,False,False
60548,Programa de Promoção do Desenvolvimento Local da Região Sul,Crédito,Sul,Estadual,BID,100000000.0,25000000.0,2020-07-27 00:00:00,2020-10-11 00:00:00,2020-12-16,2023-02-07,2027-09-22 00:00:00,2027-09-22 00:00:00,2020,2023.0,Ativo/Executado,925.0,2613.0,1688.0,True,True,False
60605,Linha de Crédito para Resiliência Urbana no Sul do Brasil,Crédito,Sul,Estadual,BIRD,100000000.0,25000000.0,2019-04-03 00:00:00,2022-07-01 00:00:00,2020-03-24,2023-03-23,2026-06-30 00:00:00,2026-06-30 00:00:00,2019,2023.0,Ativo/Executado,1450.0,2645.0,1195.0,True,True,False
60660,"Programa de Apoio à Infraestrutura Urbana, Rural e Social para Atingimento dos ODS",Crédito,Sul,Estadual,NDB,146800144.0,0.0,2019-11-01 00:00:00,2022-12-30 00:00:00,2020-12-15,2022-12-30,2027-12-29 00:00:00,2027-12-29 00:00:00,2019,2022.0,Ativo/Executado,1155.0,2980.0,1825.0,True,True,False
60730,BRDE  PROGRAMA EMERGENCIAL DE MITIGAÇÃO DOS EFEITOS ECONÔMICOS DO CORONAVIRUS,Crédito,Sul,Estadual,BID,50000000.0,0.0,2020-07-27 00:00:00,2022-09-01 00:00:00,2020-11-30,2023-02-07,2025-02-07 00:00:00,2025-02-07 00:00:00,2020,2023.0,Ativo/Executado,925.0,1656.0,731.0,True,True,False
61108,"Programa de Apoio à Infraestrutura Urbana, Rural e Social para_x000D_
Atingimento dos ODS II",Fortalecimento Institucional,Sul,Estadual,NDB,300738175.518,60147635.108,2024-02-06 00:00:00,2026-03-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61204,"PROGRAMA DE APOIO À INFRAESTRUTURA URBANA, RURAL E SOCIAL PARA RECUPERAÇÃO ECONÔMICA DO ESTADO DO RIO GRANDE DO SUL",,Sul,Federal,NDB,300000000.0,0.0,2024-07-30 00:00:00,,,,,,2024,,Arquivado,,,,False,False,False
61205,"PROGRAMA PARA APOIO À RECUPERAÇÃO ECONÔMICA E MANUTENÇÃO DO EMPREGO, E PARA PREVENÇÃO E ADAPTAÇÃO CLIMÁTICA NO ESTADO DO RIO GRANDE DO SUL",Crédito,Sul,Federal,BID,200000000.0,50000000.0,2024-07-30 00:00:00,2026-10-08 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
61244,"PROGRAMA DE APOIO À INFRAESTRUTURA URBANA, RURAL E SOCIAL PARA RECUPERAÇÃO ECONÔMICA DO ESTADO DO RIO GRANDE DO SUL",Desenvolvimento Urbano e Mobilidade,Sul,Federal,NDB,300000000.0,0.0,2024-10-29 00:00:00,,,,,,2024,,Aguardando ação,,,,False,False,False
61252,PROGRAMA DE DESENVOLVIMENTO E RESILIÊNCIA PARA A REGIÃO SUL,Desenvolvimento Urbano e Mobilidade,Sul,Federal,AIIB,299999999.99539995,0.0,2024-10-31 00:00:00,2026-12-18 00:00:00,,,,,2024,,Em tramitação,,,,False,False,False
59297,"Manejo Integrado y Conservación de Pastizales Clave em Países del Mercosur, em el Cono Sur de America",Meio Ambiente,Nacional,Federal,GEF/BIRD,990000.0,1057000.0,2006-01-11 00:00:00,,,,,,2006,,Arquivado,,,,False,False,False
60469,BRF Biorefino de Lubrificantes,,Sudeste,Federal,Ch_Inst,35119580.0,15200723.04,2017-12-14 00:00:00,,,,,,2017,,Arquivado,,,,False,False,False
27491,"Prevenção, Controle e Monitoramento de Queimadas Irregulares e Incêndios Florestais no Cerrado",Meio Ambiente,Nacional,Federal,KfW/DOAÇÃO,7621200.0,0.0,2012-07-04 00:00:00,2014-08-20 00:00:00,,2012-06-20,2015-12-31 00:00:00,2015-12-31 00:00:00,2012,2012.0,Ativo/Executado,-14.0,1275.0,1289.0,True,True,False
57812,Prosanear,Saneamento Básico,Nacional,Federal,BIRD,80000000.0,0.0,1940-01-01 00:00:00,,1988-06-29,1988-12-30,1994-06-30 00:00:00,1996-12-31 00:00:00,1940,1988.0,Ativo/Executado,17896.0,20819.0,2923.0,True,True,False
57824,Emergência - RJ,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,175000000.0,0.0,1940-01-01 00:00:00,,1988-06-24,1988-09-29,1991-03-31 00:00:00,1995-09-30 00:00:00,1940,1988.0,Ativo/Executado,17804.0,20361.0,2557.0,True,True,False
57898,Saneamento e Meio-Amb. na Areado Mercosul,Saneamento Básico,Nacional,Federal,BIRD,1760347000.0,0.0,1940-01-01 00:00:00,,,,,,1940,,Arquivado,,,,False,False,False
58033,W/SUPPLY-MINAS GERAIS,Saneamento Básico,Nacional,Federal,BIRD,40000000.0,0.0,1940-01-01 00:00:00,,1976-07-06,1977-01-18,,1982-09-30 00:00:00,1940,1977.0,Ativo/Executado,13532.0,15613.0,2081.0,True,True,False
58098,Programa Nacional de Apoio à Mod. Gestão dos Estados Brasileiros e DF - Pnage,Fortalecimento Institucional,Nacional,Federal,BID/JSF,1000000.0,0.0,2002-11-06 00:00:00,,,,,,2002,,Arquivado,,,,False,False,False
58099,Programa de Apoio à Modernização da Gestão e do Planejamento dos Estados e do Distrito Federal,Fortalecimento Institucional,Nacional,Federal,BID,93000000.0,62000000.0,2002-11-06 00:00:00,,,,,,2002,,Arquivado,,,,False,False,False
58228,Multistate Water & S,Saneamento Básico,Nacional,Federal,BIRD,180000000.0,0.0,1940-01-01 00:00:00,,1981-04-21,1981-05-18,,1987-12-31 00:00:00,1940,1981.0,Ativo/Executado,15113.0,17531.0,2418.0,True,True,False
58235,Third Minas Gerais W,Saneamento Básico,Nacional,Federal,BIRD,139000000.0,0.0,1940-01-01 00:00:00,,1980-05-22,1980-07-18,,1986-12-31 00:00:00,1940,1980.0,Ativo/Executado,14809.0,17166.0,2357.0,True,True,False
58238,W/S & Sewwerage-SOUTH,Saneamento Básico,Nacional,Federal,BIRD,130000000.0,0.0,1940-01-01 00:00:00,,1980-03-27,1980-04-14,,1985-12-31 00:00:00,1940,1980.0,Ativo/Executado,14714.0,16801.0,2087.0,True,True,False
58248,WATER SUPPLY & SEWER,Saneamento Básico,Nacional,Federal,BIRD,100000000.0,0.0,1940-01-01 00:00:00,,1979-01-30,1979-02-08,,1985-12-31 00:00:00,1940,1979.0,Ativo/Executado,14283.0,16801.0,2518.0,True,True,False
58249,SITES AN SERVICES,Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BIRD,93000000.0,0.0,1940-01-01 00:00:00,,1979-01-23,1979-02-08,,1984-12-31 00:00:00,1940,1979.0,Ativo/Executado,14283.0,16436.0,2153.0,True,True,False
58258,WATER AND SEWERAGE,Saneamento Básico,Nacional,Federal,BIRD,302300000.0,0.0,1940-01-01 00:00:00,,1983-03-22,1983-03-30,,1989-09-30 00:00:00,1940,1983.0,Ativo/Executado,15794.0,18170.0,2376.0,True,True,False
58260,W/SUPPLY - MINAS GERAIS,Saneamento Básico,Nacional,Federal,BIRD,36000000.0,0.0,1940-01-01 00:00:00,,1974-06-04,1974-06-17,,1980-08-15 00:00:00,1940,1974.0,Ativo/Executado,12586.0,14837.0,2251.0,True,True,False
58289,SÃO PAULO SGE TREATM,Saneamento Básico,Nacional,Federal,BIRD,110000000.0,0.0,1940-01-01 00:00:00,,1978-02-28,1978-03-10,,1984-09-30 00:00:00,1940,1978.0,Ativo/Executado,13948.0,16344.0,2396.0,True,True,False
58332,Modernização das Cias. de Saneamento (PMSS II - CEF,Saneamento Básico,Nacional,Federal,BIRD,75000000.0,50000000.0,2001-05-28 00:00:00,,2002-12-12,,,,2001,,Arquivado,,,,False,False,False
58813,"Estudo de Viab. I. Para à Recup. de Imóveis Hab., Sit. em Centros Históricos",Desenvolvimento Urbano e Mobilidade,Nacional,Federal,BID/FUMIN,80000.0,0.0,2001-04-16 00:00:00,,2001-03-06,2001-03-06,2002-09-06 00:00:00,2003-12-12 00:00:00,2001,2001.0,Ativo/Executado,-41.0,970.0,1011.0,True,True,False
58971,Prog. Nac. de Apoio à Moderniz. da Gestão dos Est. Bras.e DF 2ª Fase,Fortalecimento Institucional,Nacional,Federal,BID,93000000.0,62000000.0,2002-11-06 00:00:00,,,,,,2002,,Arquivado,,,,False,False,False
59169,Projeto Nacional de Ações Integradas Público-Privadas para Biodiversidade (National Biodiversity Mainstreaming and Institutional Consolidation Project),Meio Ambiente,Nacional,Federal,GEF/BIRD,22000000.0,75000000.0,2005-03-16 00:00:00,2005-11-23 00:00:00,2008-01-31,2008-03-14,2013-12-31 00:00:00,2015-04-30 00:00:00,2005,2008.0,Ativo/Executado,1094.0,3697.0,2603.0,True,True,False
59173,Operações de Investimentos em Saneamento Ambiental para as Regiões CO-NE-N,Saneamento Básico,Nacional,Federal,JBIC,148000000.0,148000000.0,2005-04-14 00:00:00,,,,,,2005,,Arquivado,,,,False,False,False
59285,Programa de Financiamento para a Gestão de Resíduos Sólidos Urbanos e Mecanismo de Desenvolvimento Limpo,Meio Ambiente,Nacional,Federal,BIRD,50000000.0,195000000.0,2005-12-09 00:00:00,2011-01-14 00:00:00,2010-11-02,2011-12-05,2015-12-31 00:00:00,2015-12-31 00:00:00,2005,2011.0,Ativo/Executado,2187.0,3674.0,1487.0,True,True,False
59345,Doação - Programa de Remessas e Capacitação para Emigrantes Brasileiros e seus Beneficiários no Brasil,Encargos Especiais,Nacional,Federal,BID/FUMIN,470000.0,594560.0,2006-02-13 00:00:00,,2006-04-27,2006-12-21,2009-12-21 00:00:00,2009-12-21 00:00:00,2006,2006.0,Ativo/Executado,311.0,1407.0,1096.0,True,True,False
59763,Doação - Projeto Resíduos Sólidos - Iniciativa de Inclusão Social dos Catadores,Meio Ambiente,Nacional,Federal,BIRD/JSDF,2729900.0,0.0,2010-05-31 00:00:00,,2011-01-21,2011-01-28,2014-05-28 00:00:00,2014-01-28 00:00:00,2010,2011.0,Ativo/Executado,242.0,1338.0,1096.0,True,True,False
